Suburb,SellerG,CouncilArea,Type,BuildingArea,Rooms,Propertycount,Lattitude,Longtitude,Distance,YearBuilt,Car,Postcode,airbnb_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Essendon,Brad,Moonee Valley,u,77.0,2,9264.0,-37.7556,144.9132,8.0,1970.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Red,Moonee Valley,h,190.0,3,9264.0,-37.7524,144.9074,8.0,1930.0,3.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,,3,9264.0,-37.7541,144.9265,8.0,,2.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,,3,9264.0,-37.7453,144.9183,8.0,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,132.0,3,9264.0,-37.7442,144.9249,8.0,1960.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,,2,9264.0,-37.7466,144.8941,8.0,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,u,,3,9264.0,-37.752,144.9079,8.0,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,266.0,4,9264.0,-37.757,144.9251,8.0,1996.0,2.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,168.0,3,9264.0,-37.7542,144.9117,8.0,1910.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Brad,Moonee Valley,h,127.0,4,9264.0,-37.7509,144.8922,8.0,1950.0,2.0,3040.0,82.0,775.0,4000.0
Essendon,Jellis,Moonee Valley,h,,3,9264.0,-37.7489,144.9073,8.0,,2.0,3040.0,82.0,775.0,4000.0
Essendon,Brad,Moonee Valley,t,,2,9264.0,-37.7451,144.9145,8.0,1970.0,1.0,3040.0,82.0,775.0,4000.0
Essendon North,Barry,Moonee Valley,h,,3,1308.0,-37.7401,144.9013,9.4,,2.0,3041.0,87.5,350.0,1500.0
Essendon North,Brad,Moonee Valley,u,,2,1308.0,-37.7396,144.90200000000004,9.4,1970.0,1.0,3041.0,87.5,350.0,1500.0
Essendon North,Brad,Moonee Valley,u,,1,1308.0,-37.7428,144.9086,9.4,,1.0,3041.0,87.5,350.0,1500.0
Essendon North,Brad,Moonee Valley,h,,3,1308.0,-37.7388,144.9006,9.4,,1.0,3041.0,87.5,350.0,1500.0
Essendon North,Nelson,Moonee Valley,h,196.0,5,1308.0,-37.7379,144.9022,9.4,1930.0,2.0,3041.0,87.5,350.0,1500.0
Essendon North,Nelson,Moonee Valley,u,134.0,3,1308.0,-37.7364,144.8977,9.4,2002.0,1.0,3041.0,87.5,350.0,1500.0
Essendon North,Barry,Moonee Valley,h,,4,1308.0,-37.7371,144.8973,9.4,1940.0,2.0,3041.0,87.5,350.0,1500.0
Essendon North,Nelson,Moonee Valley,u,104.0,3,1308.0,-37.7374,144.9006,9.4,2009.0,2.0,3041.0,87.5,350.0,1500.0
Essendon North,McGrath,Moonee Valley,h,,3,1308.0,-37.7376,144.8954,9.4,,2.0,3041.0,87.5,350.0,1500.0
Fairfield,Jellis,Darebin,h,144.0,3,2970.0,-37.7723,145.0179,5.8,1910.0,0.0,3078.0,79.0,395.0,1850.0
Fairfield,McGrath,Darebin,h,110.0,3,2970.0,-37.7828,145.0154,5.8,2000.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,,3,2970.0,-37.7788,145.0203,5.8,,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,,3,2970.0,-37.7698,145.0183,5.8,1900.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,92.0,2,2970.0,-37.7689,145.0177,5.8,1950.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,h,145.0,4,2970.0,-37.7735,145.0192,5.8,1890.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,u,70.0,2,2970.0,-37.7755,145.0178,5.8,1970.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Yarra,u,77.0,2,2970.0,-37.7845,145.0105,5.8,2013.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Love,Darebin,t,107.0,3,2970.0,-37.7665,145.0175,5.8,1990.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,u,68.0,2,2970.0,-37.7719,145.0195,5.8,1970.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Thomas,Darebin,h,,2,2970.0,-37.7722,145.0178,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,u,,2,2970.0,-37.7818,145.0161,5.8,1985.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,226.0,4,2970.0,-37.7749,145.0242,5.8,2007.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Harcourts,Darebin,u,,2,2970.0,-37.7762,145.0213,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,,3,2970.0,-37.7728,145.026,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,hockingstuart,Darebin,u,68.0,2,2970.0,-37.7781,145.0157,5.8,1970.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Raine,Yarra,u,,1,2970.0,-37.7839,145.0171,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Barry,Darebin,h,,3,2970.0,-37.7674,145.0209,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Collins,Darebin,h,,3,2970.0,-37.7706,145.0225,5.8,1950.0,4.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,h,109.0,3,2970.0,-37.7728,145.0214,5.8,1930.0,4.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,h,,2,2970.0,-37.774,145.0244,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Darebin,h,,3,2970.0,-37.7713,145.0196,5.8,1930.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Collins,Darebin,h,140.0,3,2970.0,-37.7696,145.0188,5.8,1950.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Nelson,Yarra,u,68.0,2,2970.0,-37.7845,145.0105,5.8,2014.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,McGrath,Darebin,h,126.0,3,2970.0,-37.7714,145.0173,5.8,1910.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,u,75.0,2,2970.0,-37.7732,145.0193,5.8,1970.0,2.0,3078.0,79.0,395.0,1850.0
Fairfield,Jellis,Darebin,h,,3,2970.0,-37.7772,145.0232,5.8,,1.0,3078.0,79.0,395.0,1850.0
Fairfield,McGrath,Darebin,u,77.0,2,2970.0,-37.7682,145.0209,5.8,2002.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,McGrath,Darebin,h,,3,2970.0,-37.7673,145.02100000000004,5.8,,3.0,3078.0,79.0,395.0,1850.0
Fairfield,McGrath,Darebin,h,122.0,3,2970.0,-37.7737,145.018,5.8,1910.0,1.0,3078.0,79.0,395.0,1850.0
Fitzroy,Nelson,Yarra,h,,2,5825.0,-37.7941,144.9802,1.6,,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,137.0,3,5825.0,-37.8029,144.975,1.6,2004.0,2.0,3065.0,120.0,820.0,3102.0
Fitzroy,Jellis,Yarra,u,71.0,2,5825.0,-37.7941,144.9802,1.6,1965.0,2.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,u,,2,5825.0,-37.7988,144.9772,1.6,,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Peter,Yarra,h,,4,5825.0,-37.8048,144.9806,1.6,1902.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,105.0,2,5825.0,-37.8006,144.9814,1.6,1890.0,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Jellis,Yarra,t,,3,5825.0,-37.7951,144.9776,1.6,,2.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,t,105.0,2,5825.0,-37.7953,144.9775,1.6,2000.0,2.0,3065.0,120.0,820.0,3102.0
Fitzroy,Jellis,Yarra,h,,3,5825.0,-37.795,144.9806,1.6,1900.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,,3,5825.0,-37.8003,144.9806,1.6,,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,105.0,3,5825.0,-37.7966,144.9821,1.6,1890.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,,2,5825.0,-37.8032,144.9825,1.6,,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Jellis,Yarra,h,,2,5825.0,-37.7946,144.9765,1.6,,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,152.0,4,5825.0,-37.7999,144.9759,1.6,1890.0,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Harrington,Yarra,u,,1,5825.0,-37.7941,144.9802,1.6,2000.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,u,,2,5825.0,-37.799,144.9756,1.6,,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,165.0,4,5825.0,-37.8004,144.9768,1.6,1880.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,,3,5825.0,-37.803,144.9806,1.6,,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,u,115.0,3,5825.0,-37.8005,144.9787,1.6,2000.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,u,,2,5825.0,-37.7967,144.9836,1.6,,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,101.0,2,5825.0,-37.7968,144.9781,1.6,1890.0,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,hockingstuart,Yarra,u,,2,5825.0,-37.8035,144.9826,1.6,,0.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,h,110.0,2,5825.0,-37.7941,144.98,1.6,1900.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Nelson,Yarra,u,74.0,2,5825.0,-37.7967,144.9836,1.6,1900.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Harrington,Yarra,h,138.0,2,5825.0,-37.7956,144.9804,1.6,1995.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Jellis,Yarra,t,90.0,2,5825.0,-37.7953,144.9775,1.6,2002.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,hockingstuart,Yarra,u,70.0,2,5825.0,-37.8024,144.9835,1.6,2007.0,1.0,3065.0,120.0,820.0,3102.0
Fitzroy,Chambers,Yarra,h,,2,5825.0,-37.7969,144.9759,1.6,1850.0,0.0,3065.0,120.0,820.0,3102.0
Fitzroy North,Woodards,Yarra,u,85.0,2,6244.0,-37.7846,144.9785,3.5,2010.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Woodards,Yarra,h,70.0,2,6244.0,-37.7927,144.9796,3.5,1880.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,2,6244.0,-37.791,144.9809,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,175.0,4,6244.0,-37.7797,144.9861,3.5,1950.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,u,,2,6244.0,-37.7846,144.9785,3.5,2011.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7851,144.9934,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7754,144.9806,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nicholson,Yarra,h,151.0,2,6244.0,-37.7916,144.9784,3.5,1905.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,LITTLE,Yarra,h,77.0,2,6244.0,-37.7833,144.9819,3.5,1890.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,t,145.0,3,6244.0,-37.7912,144.9825,3.5,2000.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,128.0,3,6244.0,-37.7835,144.9816,3.5,1900.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Chambers,Yarra,t,,2,6244.0,-37.7903,144.9859,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Harrington,Yarra,h,,2,6244.0,-37.7818,144.9863,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Woodards,Yarra,u,,2,6244.0,-37.7846,144.9785,3.5,2011.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Holland,Yarra,h,116.0,3,6244.0,-37.7779,144.9862,3.5,1915.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7892,144.9773,3.5,1900.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7835,144.9799,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,t,129.0,3,6244.0,-37.7829,144.9788,3.5,2000.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Moreland,h,,5,6244.0,-37.7749,144.9864,3.5,,3.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,2,6244.0,-37.791,144.9779,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,216.0,4,6244.0,-37.7786,144.9818,3.5,1890.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,175.0,4,6244.0,-37.786,144.9864,3.5,1890.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,165.0,4,6244.0,-37.7815,144.9869,3.5,1900.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,,2,6244.0,-37.7887,144.9888,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,118.0,2,6244.0,-37.7829,144.9782,3.5,1885.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,110.0,3,6244.0,-37.7813,144.9834,3.5,1890.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Moreland,h,,3,6244.0,-37.7739,144.9819,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Harrington,Yarra,h,,2,6244.0,-37.7841,144.9793,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.782,144.9834,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Chambers,Yarra,h,92.0,2,6244.0,-37.7819,144.9824,3.5,1890.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Woodards,Yarra,t,95.0,2,6244.0,-37.7761,144.9792,3.5,2002.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Chambers,Yarra,u,,3,6244.0,-37.7899,144.9869,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,u,92.0,2,6244.0,-37.7918,144.9824,3.5,2010.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,t,209.0,4,6244.0,-37.7855,144.9789,3.5,2008.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,,2,6244.0,-37.7823,144.9864,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,t,133.0,3,6244.0,-37.7923,144.9776,3.5,2016.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7852,144.9868,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Chambers,Moreland,h,105.0,2,6244.0,-37.7737,144.9822,3.5,1940.0,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,u,,1,6244.0,-37.782,144.9896,3.5,1970.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,,2,6244.0,-37.7848,144.9806,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,,1,6244.0,-37.7851,144.9784,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,3,6244.0,-37.7786,144.9846,3.5,,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,72.0,2,6244.0,-37.788,144.9791,3.5,1890.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,h,,3,6244.0,-37.7778,144.9824,3.5,1880.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,h,,3,6244.0,-37.7794,144.9892,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,110.0,3,6244.0,-37.7834,144.9862,3.5,1890.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,4,6244.0,-37.7828,144.9832,3.5,,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,u,,2,6244.0,-37.7846,144.9785,3.5,2012.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,h,135.0,3,6244.0,-37.7851,144.9809,3.5,1890.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,hockingstuart,Yarra,h,,3,6244.0,-37.776,144.9832,3.5,,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Woodards,Yarra,t,,3,6244.0,-37.7918,144.9824,3.5,,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Jellis,Yarra,h,132.0,3,6244.0,-37.7836,144.985,3.5,1910.0,0.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,75.0,2,6244.0,-37.777,144.9838,3.5,1980.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,,2,6244.0,-37.7824,144.9801,3.5,,2.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Nelson,Yarra,h,103.0,3,6244.0,-37.7839,144.9807,3.5,1905.0,1.0,3068.0,102.5,720.0,2502.0
Fitzroy North,Collins,Yarra,h,,2,6244.0,-37.783,144.9866,3.5,,0.0,3068.0,102.5,720.0,2502.0
Flemington,Nelson,Moonee Valley,h,,2,3593.0,-37.7835,144.9339,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Biggin,Moonee Valley,u,,1,3593.0,-37.7852,144.9216,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,u,,1,3593.0,-37.7839,144.9347,4.4,1970.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Brad,Moonee Valley,h,,3,3593.0,-37.7869,144.9228,4.4,,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,2,3593.0,-37.7852,144.9223,4.4,1980.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,140.0,3,3593.0,-37.7856,144.9292,4.4,1900.0,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,131.0,3,3593.0,-37.7857,144.931,4.4,1885.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,2,3593.0,-37.7861,144.9238,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,78.0,2,3593.0,-37.7839,144.9343,4.4,1900.0,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,98.0,2,3593.0,-37.7867,144.9342,4.4,1890.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,u,,2,3593.0,-37.7826,144.9273,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,85.0,2,3593.0,-37.7849,144.9197,4.4,1930.0,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,2,3593.0,-37.7849,144.9257,4.4,,0.0,3031.0,82.0,502.5,1813.0
Flemington,Australian,Moonee Valley,h,102.0,3,3593.0,-37.7818,144.9247,4.4,1930.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,3,3593.0,-37.7869,144.9253,4.4,,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,4,3593.0,-37.7837,144.9319,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Rendina,Moonee Valley,h,,3,3593.0,-37.7826,144.9261,4.4,,2.0,3031.0,82.0,502.5,1813.0
Flemington,Alexkarbon,Moonee Valley,u,,2,3593.0,-37.783,144.93200000000004,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,1,3593.0,-37.7854,144.9326,4.4,,1.0,3031.0,82.0,502.5,1813.0
Flemington,Woodards,Moonee Valley,u,79.0,2,3593.0,-37.784,144.9356,4.4,2009.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,,2,3593.0,-37.7838,144.9273,4.4,1910.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,150.0,3,3593.0,-37.7857,144.9305,4.4,1900.0,0.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Melbourne,h,,2,3593.0,-37.7847,144.9341,4.4,,0.0,3031.0,82.0,502.5,1813.0
Flemington,Rendina,Moonee Valley,h,,3,3593.0,-37.7867,144.9249,4.4,1915.0,4.0,3031.0,82.0,502.5,1813.0
Flemington,Jellis,Moonee Valley,h,,3,3593.0,-37.7866,144.9343,4.4,1905.0,0.0,3031.0,82.0,502.5,1813.0
Flemington,Jellis,Moonee Valley,u,,2,3593.0,-37.7857,144.9244,4.4,1970.0,1.0,3031.0,82.0,502.5,1813.0
Flemington,Nelson,Moonee Valley,h,84.0,3,3593.0,-37.7823,144.9278,4.4,1940.0,1.0,3031.0,82.0,502.5,1813.0
Footscray,Nelson,Maribyrnong,t,,3,7570.0,-37.7955,144.9063,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Burnham,Maribyrnong,u,,1,7570.0,-37.7911,144.89,6.4,2007.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,Nelson,Maribyrnong,h,130.0,4,7570.0,-37.7943,144.8875,6.4,1915.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,u,,2,7570.0,-37.7963,144.8853,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Naison,Maribyrnong,h,98.0,3,7570.0,-37.797,144.9051,6.4,1900.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,h,93.0,3,7570.0,-37.7959,144.8863,6.4,1900.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,h,156.0,3,7570.0,-37.7958,144.9024,6.4,1890.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,h,161.0,4,7570.0,-37.7983,144.8911,6.4,2007.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,h,106.0,3,7570.0,-37.8012,144.8921,6.4,1990.0,2.0,3011.0,65.0,350.0,1300.0
Footscray,Jellis,Maribyrnong,t,160.0,4,7570.0,-37.7959,144.8989,6.4,2000.0,2.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,u,87.0,2,7570.0,-37.8044,144.9064,6.4,2000.0,3.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,t,75.0,2,7570.0,-37.7919,144.8854,6.4,2010.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,u,,1,7570.0,-37.7964,144.9027,6.4,1980.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,h,118.0,3,7570.0,-37.7913,144.8879,6.4,1940.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,h,,2,7570.0,-37.7906,144.8856,6.4,1968.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,h,98.0,2,7570.0,-37.7922,144.891,6.4,1910.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,Burnham,Maribyrnong,h,120.0,3,7570.0,-37.7941,144.8924,6.4,1950.0,3.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,h,,3,7570.0,-37.7931,144.893,6.4,,3.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,u,,2,7570.0,-37.8006,144.881,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,h,141.0,3,7570.0,-37.7962,144.8851,6.4,2010.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney/Advantage,Maribyrnong,h,,4,7570.0,-37.7969,144.9049,6.4,,2.0,3011.0,65.0,350.0,1300.0
Footscray,Nelson,Maribyrnong,u,90.0,3,7570.0,-37.7949,144.9007,6.4,1985.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,h,87.0,4,7570.0,-37.7901,144.8883,6.4,1890.0,2.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,h,,2,7570.0,-37.7969,144.88299999999995,6.4,1900.0,0.0,3011.0,65.0,350.0,1300.0
Footscray,hockingstuart,Maribyrnong,h,190.0,4,7570.0,-37.7923,144.8848,6.4,1950.0,3.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,h,,3,7570.0,-37.8021,144.8924,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Burnham,Maribyrnong,h,92.0,2,7570.0,-37.7909,144.8884,6.4,1940.0,2.0,3011.0,65.0,350.0,1300.0
Footscray,Jellis,Maribyrnong,u,,3,7570.0,-37.8016,144.9082,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Biggin,Maribyrnong,h,115.0,3,7570.0,-37.7975,144.8894,6.4,1910.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Village,Maribyrnong,u,75.0,2,7570.0,-37.8042,144.9049,6.4,2010.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,t,,2,7570.0,-37.7969,144.8852,6.4,,1.0,3011.0,65.0,350.0,1300.0
Footscray,Burnham,Maribyrnong,h,,2,7570.0,-37.796,144.899,6.4,2000.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Biggin,Maribyrnong,h,,4,7570.0,-37.802,144.889,6.4,,2.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,h,130.0,3,7570.0,-37.8023,144.8915,6.4,1910.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Jas,Maribyrnong,h,129.0,3,7570.0,-37.7935,144.8893,6.4,1900.0,2.0,3011.0,65.0,350.0,1300.0
Footscray,Gunn&Co,Maribyrnong,u,69.0,2,7570.0,-37.7903,144.891,6.4,1960.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Rendina,Maribyrnong,t,80.0,2,7570.0,-37.7881,144.8838,6.4,2014.0,1.0,3011.0,65.0,350.0,1300.0
Footscray,Sweeney,Maribyrnong,h,103.0,2,7570.0,-37.7988,144.90200000000004,6.4,1900.0,1.0,3011.0,65.0,350.0,1300.0
